time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2016-02-22,8293,8416,8217,8389,8279.95,8849.602341345108,7710.297658654894,51.461322730932416,42.94991228428273,,,,
2016-03-01,8363,8618,8360,8601,8287.85,8870.560657187578,7705.139342812423,55.720213529523534,43.6784627280636,,,,
2016-03-07,8605,8709,8526,8705,8292.75,8887.634148385192,7697.865851614807,57.68184514580799,44.621913893225546,,,,
2016-03-14,8733,8819,8578,8765,8296.3,8901.478023394815,7691.121976605183,58.81541737596973,45.64078154656671,,,,
2016-03-21,8800,8809,8628,8700,8302.8,8922.222182360329,7683.37781763967,57.03305542296349,46.97678271474287,,,,
2016-03-28,8713,8814,8564,8628,8299.75,8912.095939808547,7687.404060191454,55.04324115017784,47.866987267678766,,,,
2016-04-06,8588,8598,8375,8485,8306.2,8923.477765677637,7688.9222343223655,51.220966447774984,48.22410665331286,,,,
2016-04-11,8464,8724,8415,8717,8319.9,8960.438492207972,7679.361507792028,56.49880081993878,49.10528488805899,,,,
2016-04-18,8658,8748,8439,8500,8325.4,8970.12704301901,7680.672956980989,50.94626523771223,50.112691588708586,,,,
2016-04-25,8518,8619,8304,8311,8321.3,8965.297857139345,7677.3021428606535,46.64638040565197,51.02083596690432,,,,
2016-05-03,8314,8330,8061,8105,8323.05,8964.491961521087,7681.608038478911,42.44174976076228,51.47107193108709,,,,
2016-05-09,8140,8192,7954,8022,8312.7,8966.440346009023,7658.959653990977,40.844265643007056,51.25722773531719,,,,
2016-05-16,8026,8152,7988,8103,8299.15,8958.456688878554,7639.843311121445,43.09530445276668,51.22667067376582,,,,
2016-05-23,8120,8467,8052,8462,8308.5,8971.465308292976,7645.534691707025,51.842079735398684,51.37792198988484,,,,
2016-05-30,8480,8610,8432,8565,8343.5,8982.59545452929,7704.40454547071,54.02553360871865,51.56107990972672,,,,
2016-06-06,8576,8742,8508,8713,8395.75,8973.304110019139,7818.195889980861,57.03960631918285,51.65532225184524,,,,
2016-06-13,8638,8639,8248,8395,8428.1,8923.546021277789,7932.653978722212,49.52642160930284,51.07279199923773,,,,
2016-06-20,8503,8552,8140,8238,8437.35,8910.860411712303,7963.839588287698,46.284933683750936,50.17775744979353,,,,
2016-06-27,8245,8637,8239,8623,8466.7,8908.7896289215,8024.6103710785,54.20099673547151,49.975467543544106,,,,
2016-07-04,8639,8680,8443,8561,8479.4,8916.979432789054,8041.820567210945,52.85024426439074,49.81882490884502,,,,
2016-07-11,8678,8924,8671,8912,8505.55,8979.400809854782,8031.699190145217,59.06921709705667,50.37941424093657,,,,
2016-07-18,8916,9036,8860,8927,8521.85,9028.97297325203,8014.727026747971,59.31617889280542,50.58065553185561,,,,
2016-07-25,8964,9049,8804,8894,8531.3,9058.373846818538,8004.22615318146,58.4801988161135,51.11879364459857,,,,
2016-08-01,8936,9074,8861,9062,8546.15,9113.891235071062,7978.408764928938,61.45826310361335,52.17678526588152,,,,
2016-08-08,9135,9167,9000,9130,8567.65,9187.265453325692,7948.034546674308,62.62675035805967,53.61857102283134,,,,
2016-08-15,9143,9160,8942,8948,8583.65,9224.824009142614,7942.475990857384,57.59387520954406,54.81497170615541,,,,
2016-08-22,8938,9090,8852,9080,8613.4,9287.855454422326,7938.944545577674,60.0984460271427,56.02948181861084,,,,
2016-08-29,9050,9085,8883,8932,8624.15,9311.596368817227,7936.703631182773,56.09786105703241,56.333466198727535,,,,
2016-09-05,8991,9262,8991,9126,8655.45,9373.747842123978,7937.152157876024,59.868939694772436,56.750852347731374,,,,
2016-09-12,8984,8993,8817,8875,8683.65,9389.824277356527,7977.475722643472,53.46949005156727,56.495844042901695,,,,
2016-09-19,8940,9262,8935,9236,8740.2,9432.978059698775,8047.421940301227,60.07888737114382,57.249591597318904,,,,
2016-09-26,9226,9295,9128,9130,8795.6,9424.00381921183,8167.196180788171,57.49634399439607,58.05040661950784,,,,
2016-10-03,9200,9283,9162,9251,8853,9425.058738242838,8280.941261757162,59.62964669046146,58.43816733057855,,,,
2016-10-11,9294,9342,9143,9167,8888.25,9446.303716052485,8330.196283947515,57.47304950257596,58.768367704734644,,,,
2016-10-17,9183,9321,9060,9264,8923.2,9483.447659522053,8362.952340477948,59.30343144264754,58.78509730084828,,,,
2016-10-24,9292,9393,9260,9279,8951.5,9523.475349119184,8379.524650880816,59.59305753038973,58.804874346390015,,,,
2016-10-31,9265,9299,9047,9063,8984.9,9497.970716373544,8471.829283626455,53.66984393726184,58.461277569329184,,,,
2016-11-07,9130,9308,8891,8967,9021.35,9403.997762308893,8638.702237691108,51.23253952602756,57.730868742358766,,,,
2016-11-14,8961,9005,8877,8987,9039.55,9376.58677840865,8702.513221591349,51.72440969145621,56.95213012331566,,,,
2016-11-21,8979,9192,8971,9161,9069.55,9328.667328637204,8810.432671362794,55.89249648460821,56.83060307153453,,,,
2016-11-28,9157,9279,9148,9163,9082.1,9333.682908799423,8830.517091200578,55.939585885630905,56.53354163285512,,,,
2016-12-05,9149,9399,9118,9389,9105.2,9379.400364697012,8830.99963530299,61.00569975446318,56.88410153981446,,,,
2016-12-12,9420,9440,9337,9369,9128.95,9408.103344955733,8849.796655044269,60.344443340408574,56.91806608593133,,,,
2016-12-19,9260,9270,9088,9092,9130.45,9408.468326733937,8852.431673266065,51.94621214406233,56.80926052110954,,,,
2016-12-26,9105,9281,9089,9262,9137.05,9420.917909422797,8853.182090577202,55.99398743460996,56.51748195421427,,,,
2017-01-03,9266,9375,9231,9365,9157.9,9444.407172685107,8871.392827314892,58.28663340900212,56.573931198114714,,,,
2017-01-09,9377,9433,9320,9375,9172.65,9471.696668598775,8873.603331401224,58.51262298912155,56.494143790876144,,,,
2017-01-16,9360,9361,9255,9330,9192.55,9477.53103445678,8907.568965543218,57.015681954979726,56.46147468033356,,,,
2017-01-23,9320,9464,9319,9442,9208.35,9511.293740651572,8905.406259348429,59.774046523882134,56.49509004327889,,,,
2017-02-02,9490,9509,9373,9437,9236.45,9513.66506091841,8959.23493908159,59.5902009664125,56.494886002994804,,,,
2017-02-06,9478,9681,9441,9657,9257.5,9589.837479078102,8925.162520921898,64.73038389589937,57.28492457146891,,,,
2017-02-13,9668,9852,9661,9763,9289.15,9681.955435298461,8896.344564701538,66.91413079247258,58.40503823335785,,,,
2017-02-20,9785,9827,9727,9760,9314.6,9757.041137327857,8872.158862672144,66.78809303003794,59.48101561468512,,,,
2017-03-01,9768,9783,9623,9630,9337.75,9795.077836458706,8880.422163541294,61.39174898193184,59.87381936449395,,,,
2017-03-06,9640,9765,9555,9624,9355.75,9828.140463493919,8883.359536506081,61.146186200910314,60.245719387013914,,,,
2017-03-13,9640,9896,9640,9889,9386.25,9910.773355056761,8861.726644943239,67.35668040693268,60.699360862190304,,,,
2017-03-20,9873,9980,9851,9900,9428.1,9975.830554196067,8880.369445803934,67.58827379835822,61.21677732347242,,,,
2017-03-27,9878,9927,9805,9821,9470.8,10000.957561485338,8940.64243851466,64.07248711017517,62.08293982105191,,,,
2017-04-05,9847,9968,9772,9861,9514.5,10021.517751168536,9007.482248831464,65.06343085391228,62.73075720814493,,,,
2017-04-10,9866,9895,9711,9716,9542.25,10029.194298662589,9055.305701337411,58.73874178260382,62.76305066340218,,,,
2017-04-17,9740,9772,9585,9698,9569,10027.626209456022,9110.373790543978,57.98519789805913,62.725377442612015,,,,
2017-04-24,9744,9884,9684,9856,9592.35,10059.416280093057,9125.283719906944,62.52927107900886,63.11920523718553,,,,
2017-05-02,9895,9966,9879,9886,9618.2,10090.160845833596,9146.239154166406,63.34001578124371,63.373917326997066,,,,
2017-05-08,9926,9997,9895,9981,9662.65,10093.68516097878,9231.61483902122,65.85916098843362,63.821700185712864,,,,
2017-05-15,9988,10055,9877,9932,9696.15,10100.75858863847,9291.54141136153,63.43776424150446,63.72937021039894,,,,
2017-05-22,9932,10136,9931,10093,9732.55,10142.39654445299,9322.703455547009,67.6467902864101,63.781703031394436,,,,
2017-05-31,10093,10136,10004,10134,9770.5,10181.446955214387,9359.553044785613,68.6369601016878,63.91376496508371,,,,
2017-06-05,10134,10252,10115,10191,9813.55,10211.067534204538,9416.03246579546,70.01109267514474,64.52943237174178,,,,
2017-06-12,10193,10210,10021,10062,9844.55,10217.258720048352,9471.841279951646,63.25627493309432,64.68015299546921,,,,
2017-06-19,10149,10352,10104,10215,9883.45,10239.941500599858,9526.958499400143,67.28758159204048,64.67521736583406,,,,
2017-06-26,10216,10423,10182,10252,9913.2,10287.974385464075,9538.425614535927,68.19631210849238,64.71864867370077,,,,
2017-07-03,10251,10331,10171,10202,9935.15,10323.348029361354,9546.951970638645,65.54644223579226,64.82393118267342,,,,
2017-07-10,10203,10442,10180,10403,9967.3,10396.490447237653,9538.109552762346,70.50761439461542,65.21280143558079,,,,
2017-07-17,10403,10480,10321,10328,10002.2,10429.516089095534,9574.883910904467,66.6509952646545,65.77796239858439,,,,
2017-07-24,10324,10466,10286,10339,10037.95,10452.155975331012,9623.74402466899,66.93664495416357,66.41735147402044,,,,
2017-07-31,10340,10471,9408,10439,10065.45,10508.476624482,9622.423375518001,69.49474506177135,66.91488532993203,,,,
2017-08-07,10444,10568,10221,10301,10085.5,10533.033909329812,9637.966090670188,62.328064817531114,66.84260311823827,,,,
2017-08-14,10311,10356,10191,10257,10107.3,10543.506419026613,9671.093580973386,60.19651406515703,66.43812833800425,,,,
2017-08-21,10250,10494,10218,10487,10138.6,10589.220638675126,9687.979361324875,66.62232519791888,66.66559697774814,,,,
2017-08-28,10489,10598,10421,10574,10181.5,10626.352559844283,9736.647440155717,68.68190349145829,66.73953363525158,,,,
2017-09-04,10579,10597,10478,10551,10224.15,10637.876129220771,9810.423870779228,67.49614977750498,66.65804718352423,,,,
2017-09-11,10555,10635,10486,10566,10259.65,10662.631029330212,9856.668970669787,67.88555404878682,66.50622299592723,,,,
2017-09-18,10568,10657,10427,10432,10286.95,10657.666320115495,9916.233679884506,60.86992102463298,66.33576914532286,,,,
2017-09-25,10432,10453,10260,10318,10303.8,10646.97144403351,9960.628555966488,55.60504189087236,65.50130202381084,,,,
2017-10-02,10324,10544,10318,10523,10333.35,10643.570099284252,10023.129900715749,61.974397092262784,65.05687952265158,,,,
2017-10-11,10555,10713,10554,10710,10364.2,10694.728425403871,10033.67157459613,66.67168902604385,65.13725429338385,,,,
2017-10-16,10709,10799,10685,10730,10394,10743.085089913586,10044.914910086414,67.1392327326987,64.89665560324694,,,,
2017-10-23,10742,10792,10685,10710,10419.95,10781.74578493943,10058.154215060571,66.14002009861537,64.86015737710129,,,,
2017-10-30,10710,10832,10709,10787,10456.2,10812.513682027422,10099.88631797258,68.10794900730353,64.94382195232556,,,,
2017-11-06,10787,10831,10662,10728,10481.85,10838.875643336642,10124.82435666336,64.99105340885359,64.62212969140286,,,,
2017-11-13,10723,10727,10551,10703,10504.4,10857.456029547722,10151.343970452277,63.66159531794501,64.71738187000386,,,,
2017-11-20,10710,10877,10653,10854,10537,10892.742041372645,10181.257958627355,67.92892515611294,65.26969694792929,,,,
2017-11-27,10850,10870,10496,10603,10547,10898.329474994593,10195.670525005407,56.12945203497254,64.52020600771883,,,,
2017-12-04,10610,10653,10321,10396,10550.4,10894.426394336286,10206.373605663714,48.627547300088914,63.08775199404958,,,,
2017-12-11,10391,10583,10383,10485,10557.7,10889.450568951945,10225.949431048057,51.62145163992213,61.953844984222236,,,,
2017-12-18,10475,10540,10420,10533,10562.4,10889.927342370109,10234.87265762989,53.20539383923806,60.90526211211161,,,,
2017-12-25,10537,10644,10388,10633,10579,10884.782275483736,10273.217724516264,56.40754116109842,60.58652069328771,,,,
2018-01-02,10626,10887,10624,10858,10609.05,10900.120764591804,10317.979235408195,62.607602983365624,61.0867036284658,,,,
2018-01-08,10860,10909,10766,10876,10628.5,10935.879569913142,10321.120430086858,63.06024342452976,61.16426408077058,,,,
2018-01-16,10946,11142,10917,11138,10656.7,11034.357569763868,10279.042430236133,68.95168474265539,61.3271209176714,,,,
2018-01-22,11143,11272,11080,11144,10686.35,11115.729214680905,10256.970785319096,69.07333004135606,61.46527072543265,,,,
2018-01-29,11148,11238,11017,11114,10713.75,11177.477883569678,10250.022116430322,67.64622627808693,61.57285688110919,,,,
2018-02-05,11104,11116,10123,10353,10709.8,11184.281443262056,10235.318556737942,43.24077968903436,59.79663050123282,,,,
2018-02-12,10336,10438,10188,10413,10714.55,11174.940041160828,10254.159958839171,44.92782478771463,58.36354274258003,,,,
2018-02-21,10300,11125,10200,10782,10727.5,11180.114405426973,10274.885594573027,53.98598852894668,57.672427971937296,,,,
2018-02-26,10799,10914,10575,10678,10725.9,11178.976549823617,10272.823450176382,51.41900398912741,56.493147888581184,,,,
2018-03-05,10680,10910,10593,10862,10732.5,11189.452295103085,10275.547704896915,55.454655732847364,56.4449481527151,,,,
2018-03-12,10860,11121,10844,11016,10747.8,11220.919688873828,10274.68031112617,58.557638363976224,57.15424037156419,,,,
2018-03-19,11005,11122,10715,10733,10745.1,11217.910279076083,10272.289720923918,51.463111128173864,57.142930335010746,,,,
2018-03-26,10750,11000,10621,10918,10754.6,11233.253277435744,10275.946722564257,55.27758893449088,57.29094427038594,,,,
2018-04-02,10929,10959,10701,10783,10758.6,11236.798452527808,10280.401547472193,52.06220778303254,56.98056331480982,,,,
2018-04-09,10835,11024,10813,10957,10763.75,11248.125835483139,10279.374164516861,55.64350796764074,56.483127956543754,,,,
2018-04-16,10966,10984,10756,10786,10772.9,11251.665036317438,10294.134963682562,51.566323067699976,55.662133645341626,,,,
2018-04-23,10759,10767,10412,10560,10781.1,11238.922629410063,10323.277370589938,46.69635717351935,54.07246739040334,,,,
2018-04-30,10568,10670,10407,10522,10782.95,11236.248345463478,10329.651654536523,45.91123263996212,52.41803186173235,,,,
2018-05-07,10508,10865,10480,10860,10799.3,11238.734227160397,10359.865772839601,53.414108251535325,51.40145200269295,,,,
2018-05-14,10856,10975,10790,10819,10808.6,11241.385119892053,10375.814880107948,52.463439408531904,52.06021341122848,,,,
2018-05-21,10829,10999,10798,10932,10812.3,11247.966891099202,10376.633108900796,54.848632052030524,52.76884250153676,,,,
2018-05-28,10935,10989,10761,10914,10814.2,11251.290654212546,10377.109345787456,54.38055421367256,52.79702576473147,,,,
2018-06-04,10924,11253,10920,11125,10813.55,11248.74718519314,10378.352814806858,58.81727402224507,53.32547362423987,,,,
2018-06-11,11115,11173,10957,11054,10809.05,11232.18046451425,10385.91953548575,56.81494623375579,53.42263723144762,,,,
2018-06-19,10950,10958,10567,10655,10786.1,11189.931598565514,10382.268401434487,47.10908308199518,52.60488328273469,,,,
2018-06-25,10665,10691,10484,10677,10802.3,11158.524142921342,10446.075857078657,47.640216798977846,52.33181940207783,,,,
2018-07-02,10688,10719,10414,10538,10808.55,11140.814036573393,10476.285963426606,44.59324355161729,51.56865187472971,,,,
2018-07-09,10517,10850,10493,10848,10811.85,11144.304673602215,10479.395326397786,51.97108421613807,51.56214304852296,,,,
2018-07-16,10842,10874,10651,10824,10819.15,11145.890432147602,10492.409567852397,51.400437150216355,51.259066561564076,,,,
2018-07-23,10840,10995,10793,10991,10825.6,11160.461404165913,10490.738595834087,55.095215112361586,51.51113027903991,,,,
2018-07-30,10997,11059,10862,10967,10823.15,11153.084099480473,10493.215900519526,54.4544938135,52.06528289618138,,,,
2018-08-06,10974,11070,10950,10961,10834.55,11166.983136134291,10502.116863865707,54.28453016182126,52.66337557631417,,,,
2018-08-13,10955,10971,10586,10661,10821.7,11160.052538042703,10483.347461957299,46.47389906578852,52.16764634876084,,,,
2018-08-20,10655,10851,10613,10787,10821.9,11160.165517012896,10483.634482987103,49.744500412397116,51.97343642046549,,,,
2018-08-27,10773,11134,10762,11022,10825.15,11169.735127363365,10480.564872636634,55.238049456854945,52.001251949381526,,,,
2018-09-03,11010,11045,10600,10845,10828.1,11172.303951168424,10483.896048831577,50.73918426566284,51.74115409595226,,,,
2018-09-10,10844,10887,10682,10879,10844.05,11165.921698041386,10522.178301958613,51.5553914814934,51.22244820018428,,,,
2018-09-17,10880,10975,10761,10972,10866.55,11156.562741099498,10576.5372589005,53.8098236159695,51.007796584628124,,,,
2018-09-25,10955,11039,10920,10955,10871.3,11163.829041293457,10578.770958706542,53.32134732836146,51.45152974508286,,,,
2018-10-01,10944,11022,10431,10510,10855.85,11187.78208642728,10523.91791357272,42.456534818536085,51.08126674647989,,,,
2018-10-08,10510,10530,9630,9958,10807.15,11317.795973253546,10296.504026746454,33.3725851124732,50.27979114368387,,,,
2018-10-15,9978,10065,9745,9901,10756.5,11398.711647356236,10114.288352643764,32.59700208390002,48.8959281342383,,,,
2018-10-22,9905,9972,9339,9424,10671.45,11514.927676053087,9827.972323946915,26.952069361805286,47.14961614935179,,,,
2018-10-29,9448,9877,9330,9872,10612.35,11504.559902433273,9720.140097566727,37.839809889245416,45.91708720484349,,,,
2018-11-05,9882,9999,9741,9791,10569.15,11529.948058907295,9608.351941092704,36.772609480602675,44.654095466779395,,,,
2018-11-12,9776,9927,9528,9785,10524.55,11542.306449254957,9506.793550745042,36.69006340816455,43.3973478415182,,,,
2018-11-19,9780,9850,9604,9625,10478.9,11569.447733939242,9388.352266060758,34.46807201720037,42.53978876661905,,,,
2018-11-26,9624,9995,9621,9854,10429.2,11538.374035036866,9320.025964963135,40.06293629703988,41.84824847266496,,,,
2018-12-03,9855,10155,9573,9746,10375.3,11507.035499133992,9243.564500866007,38.39792449084926,40.64538240366455,,,,
2018-12-10,9749,9886,9560,9729,10312.2,11440.305597894076,9184.094402105926,38.12930146359067,39.74467648923083,,,,
2018-12-17,9722,9825,9556,9657,10246.7,11367.220432656166,9126.179567343836,36.95028060593016,38.701454283833456,,,,
2018-12-24,9669,9700,9410,9669,10182.1,11279.176095811034,9085.023904188967,37.2982776402119,37.52205814270791,,,,
2019-01-02,9759,9763,9306,9370,10117.55,11245.797042983071,8989.302957016927,32.486843681341355,36.033879310777905,,,,
2019-01-07,9386,9802,9373,9750,10065.7,11160.95049189671,8970.449508103291,42.61799024742389,36.04541184141275,,,,
2019-01-14,9756,9850,9660,9821,10005.65,11012.736545436886,8998.563454563113,44.29983574682139,36.82592974386619,,,,
2019-01-21,9822,9989,9795,9968,9961.8,10892.344915627447,9031.255084372551,47.716620818883634,37.90590251065073,,,,
2019-01-28,9972,10038,9880,9924,9914.05,10744.006739836515,9084.093260163483,46.79139612842162,39.322997279694754,,,,
2019-02-11,10006,10141,9966,10042,9867.55,10545.489370445528,9189.61062955447,49.61308617660122,40.16394558593446,,,,
2019-02-18,10040,10326,10029,10308,9835.2,10342.846963942402,9327.5530360576,55.36001473114426,41.49161738954457,,,,
2019-02-25,10314,10420,10314,10361,9827.75,10298.606188235868,9356.893811764132,56.42641500595442,42.9013567893867,,,,
2019-03-04,10386,10400,10162,10201,9839.9,10335.46549516691,9344.334504833088,52.35988756355709,44.17934361412647,,,,
2019-03-11,10190,10430,10149,10413,9865.5,10420.392602221378,9310.607397778622,56.802147501173486,45.37500155727888,,,,
2019-03-18,10414,10663,10409,10613,9924.95,10530.371662975424,9319.528337024578,60.5403532492149,46.956603611447846,,,,
2019-03-25,10610,10629,10419,10598,9961.25,10633.041001725966,9289.458998274034,60.12014265939811,48.527377982576944,,,,
2019-04-01,10594,10727,10592,10695,10006.45,10744.69913816401,9268.200861835992,61.95896400553853,50.3137125111204,,,,
2019-04-08,10778,10885,10745,10802,10057.3,10864.418851223309,9250.18114877669,63.934455485189,52.21629664290448,,,,
2019-04-15,10805,11042,10800,10973,10124.7,10998.538909639494,9250.861090360508,66.89338499790873,54.67390673694501,,,,
2019-04-22,10980,11060,10900,10934,10178.7,11110.509014766418,9246.890985233584,65.57204663222892,56.313482193002514,,,,
2019-04-29,10921,11094,10883,11092,10246,11235.71127102806,9256.28872897194,68.30364797148225,58.02804020904971,,,,
2019-05-06,11094,11138,10594,10744,10296.75,11279.28200965667,9314.21799034333,57.48511536076517,58.72578981918411,,,,
2019-05-13,10757,10790,10376,10413,10334.55,11272.899929397361,9396.200070602637,49.46062447854349,58.91644898704995,,,,
2019-05-20,10407,10515,10238,10341,10368.15,11255.506585595655,9480.793414404345,47.89446287028672,58.79369017945606,,,,
2019-05-27,10352,10493,10216,10455,10422.4,11182.58245178379,9662.21754821621,50.56365812224125,58.45109327882013,,,,
2019-06-03,10444,10510,10351,10365,10453.15,11149.088007296612,9757.211992703387,48.453365149742936,57.881589717662166,,,,
2019-06-10,10470,10618,10442,10528,10488.5,11121.373605074505,9855.626394925495,52.33350404558405,57.87970518066408,,,,
2019-06-17,10521,10677,10331,10586,10519.4,11106.278999453873,9932.521000546127,53.66990033430876,57.65597324017375,,,,
2019-06-24,10594,10647,10500,10577,10552.05,11071.594213710496,10032.505786289503,53.419622695517084,57.14734962919533,,,,
2019-07-01,10585,10782,10152,10718,10585.85,11053.647082077214,10118.052917922787,56.817156475478846,56.91142204462967,,,,
2019-07-08,10712,10833,10630,10811,10611,11070.349975508845,10151.650024491155,58.94423465817997,56.696084234104056,,,,
2019-07-15,10805,10892,10623,10740,10629.95,11077.60409637346,10182.295903626542,56.65002854282163,56.175768023934964,,,,
2019-07-22,10742,10836,10711,10788,10659.3,11065.680166838998,10252.919833161,57.84459933912257,55.529426191164525,,,,
